test_id,test_timestamp,tool_identifier,tool_name,tool_author,tool_category,test_success,deployment_success,communication_success,available_tools_count,test_duration_seconds,comprehensive_score,github_evaluation_score,sustainability_score,popularity_score,calculation_method
db1239de-b1d0-4f0f-94bd-08ab9be03987,2025-08-26T04:57:34.053923+00:00,https://github.com/stackzero-labs/mcp,@stackzero-labs/mcp,stackzero-labs,科研,True,True,True,12,23.2906975746155,51,,42,13,weighted_average
4f7fc163-da0e-41ba-b0fa-2d96537547af,2025-08-29T23:58:43.044538+00:00,https://github.com/healthitJP/walk-in-kyoto-mcp,Walk-in-Kyoto MCP Server,healthitJP,,False,True,False,3,118.703935146332,,,,,
397696c3-f762-40d6-bae0-b8723316075c,2025-08-26T04:59:03.332118+00:00,https://github.com/pomazanbohdan/mcp-uuidv7-generator,mcp-uuidv7-generator,pomazanbohdan,科研,False,True,False,0,24.3356494903564,18,,42,13,weighted_average
e5ad7ef4-3105-4732-8b0e-843563d5dcac,2025-08-26T05:11:29.215435+00:00,https://github.com/MCP-Mirror/Augmented-Nature_Augmented-Nature-UniProt-MCP-Server,非官方UniProt MCP服务器,Augmented Nature,科研,False,True,False,26,594.182952880859,,,,,
1d6a89f9-43b4-4f5d-b8d4-5cbfbdc00adc,2025-08-26T06:33:34.793576+00:00,https://github.com/ahujasid/blender-mcp,BlenderMCP - Blender 模型上下文协议集成,ahujasid,,False,True,False,17,112.457909345627,,,,,
c5d7eb99-6d74-4058-b973-6a75d84ca2b3,2025-08-26T07:19:41.042627+00:00,https://github.com/Gtvar/yt-dlp-mcp,yt-dlp-mcp,gtvar,,False,True,False,4,158.204314947128,,,,,
d86aaff1-be7e-4647-a195-d039b93ab7e7,2025-08-30T13:08:04.166059+00:00,https://github.com/st3v/running-calculator-mcp,跑步公式 MCP 服务器,st3v,,True,True,True,9,89.481657743454,,,,,
c3426beb-1dcc-461a-8111-1c1d2b7d3495,2025-08-26T07:02:40.450205+00:00,https://github.com/landicefu/divide-and-conquer-mcp-server,Divide and Conquer MCP Server,Landice Fu,,True,True,True,15,114.588554143906,42,,14,13,weighted_average
8b906a9b-fc02-46a3-8ae3-067a5ee6dccc,2025-08-26T06:33:57.793291+00:00,https://github.com/microsoft/playwright-mcp,Playwright MCP,Microsoft Corporation,,True,True,True,21,109.447434425354,96,,97,94,weighted_average
fa0df381-362e-4296-9363-57d789f354f5,2025-08-26T07:20:24.958445+00:00,https://github.com/StatelyCloud/statelydb-mcp-server,StatelyDB MCP 服务器,StatelyCloud,,False,True,False,6,107.446922540665,,,,,
8454005d-d857-46f0-ac69-47b653a835bc,2025-08-26T06:34:12.627708+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,159.164617538452,83,,84,94,weighted_average
115d62b0-bd58-49a5-ba45-3ffaed90e0df,2025-08-26T06:43:09.540046+00:00,https://github.com/openbnb-org/mcp-server-airbnb,Airbnb MCP 服务器,openbnb-org,,True,True,True,2,90.8347890377045,,,,,
e51f9478-649a-4130-853d-81383cb14dc7,2025-08-26T06:43:22.853968+00:00,https://github.com/Joooook/12306-mcp,12306-mcp,Joooook,,True,True,True,8,111.608519792557,,,,,
568beab1-0b26-4e22-8143-85b79f3bcd88,2025-08-26T06:43:19.106574+00:00,https://github.com/sylphxltd/pdf-reader-mcp,PDF Reader MCP Server,sylphlab,,False,True,False,0,93.8297953605652,35,,54,27,weighted_average
d1c92706-93e4-4a15-9469-b45f633821d2,2025-08-26T06:43:28.786617+00:00,https://github.com/mettamatt/code-reasoning,Code Reasoning MCP Server,mettamatt,,True,True,True,1,108.831705331802,,,46,27,
b604b650-8a28-46ca-ad0b-36277e860f93,2025-08-26T06:45:50.681571+00:00,https://github.com/SimonB97/win-cli-mcp-server,Windows CLI MCP 服务器,SimonB97,,False,True,False,9,105.056391716003,,,,,
ad0db47d-33f5-4888-89b4-1c913211aeb5,2025-08-26T06:46:01.874378+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,125.912593841553,,,,,
b9976e20-f31a-43ed-97ed-6026145d7ea2,2025-08-26T07:02:45.280787+00:00,https://github.com/Serendipity-AI/markdown2pdf-mcp,markdown2pdf-mcp,serendipity-ai,,True,True,True,1,67.7104632854462,,,,,
4e10013a-dac5-46ef-bbac-538b8f999a1f,2025-08-26T07:54:50.850561+00:00,https://github.com/HakanUcaar/mcp-servers,mcp-servers,HakanUcaar,,True,True,True,1,105.765752077103,42,,15,13,weighted_average
7043ce8e-e359-4153-a842-e1c8328b4b1a,2025-08-26T06:48:00.776716+00:00,https://github.com/sylphxltd/pdf-reader-mcp,PDF Reader MCP Server,sylphlab,,False,True,False,0,97.5736305713654,33,,54,27,weighted_average
c188003a-c920-4032-9ee6-23b2a0063760,2025-08-26T06:48:04.804384+00:00,https://github.com/CartographAI/atlas-docs-mcp,Atlas Docs MCP 服务器,CartographAI,,False,True,False,5,96.7151129245758,,,,,
97b19b65-7808-48bf-bb38-0942b880fbe6,2025-08-26T06:48:13.138096+00:00,https://github.com/openbnb-org/mcp-server-airbnb,Airbnb MCP 服务器,openbnb-org,,True,True,True,2,87.7719070911407,,,,,
6b852f3f-fadf-475d-b9f9-9ff50e8080fc,2025-08-26T06:48:48.834925+00:00,https://github.com/peragus-dev/model-enhancement-servers,认知增强 MCP 服务器,waldzellai,,True,True,True,1,104.676733255386,,,,,
04946ac5-782a-48fe-b4a4-2574f6d401c3,2025-08-26T06:49:35.675569+00:00,https://github.com/openbnb-org/mcp-server-airbnb,Airbnb MCP 服务器,openbnb-org,,True,True,True,2,89.8467001914978,,,,,
917107f9-45c4-4f30-b7b9-07b4f902d759,2025-08-26T06:49:41.783521+00:00,https://github.com/sylphxltd/pdf-reader-mcp,PDF Reader MCP Server,sylphlab,,False,True,False,0,93.5085761547089,,,,,
7cdd2d76-37d6-413b-a807-dd8e1ea68a81,2025-08-26T06:50:02.497447+00:00,https://github.com/mettamatt/code-reasoning,Code Reasoning MCP Server,mettamatt,,True,True,True,1,102.554620981216,,,,,
30d3a2d9-e7ee-44c6-9889-5f97440ddf1f,2025-08-26T06:50:17.556545+00:00,https://github.com/SimonB97/win-cli-mcp-server,Windows CLI MCP 服务器,SimonB97,,False,True,False,9,116.288955688477,,,,,
40c80979-cc30-4919-881d-b739d4226a91,2025-08-26T07:02:45.800733+00:00,https://github.com/Cocoon-AI/mcp-perforce,MCP Perforce 服务器,Cocoon-AI,,False,True,False,24,115.100387811661,10,,19,13,weighted_average
4b25fdc7-4c91-46bb-a0ec-62e2fdb42bf9,2025-08-26T06:50:34.366977+00:00,https://github.com/andrea9293/mcp-documentation-server,MCP 文档服务器,andrea9293,,True,True,True,9,109.059447288513,,,,,
8d0fd058-c68e-484f-8095-e80d2f26af0d,2025-08-26T06:50:32.296241+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,151.646573543549,84,,84,94,weighted_average
c3fec811-889a-4a4d-95c7-23f780f86a2a,2025-08-26T06:52:13.839748+00:00,https://github.com/andrea9293/mcp-documentation-server,MCP 文档服务器,andrea9293,,True,True,True,9,117.987578392029,,,,,
047cdf9c-042a-4c2d-a1db-adb15a000936,2025-08-26T07:07:05.042903+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,155.737514257431,,,,,
521b2985-7c05-45bf-95ad-1e1062ba40d6,2025-08-26T07:20:49.584097+00:00,https://github.com/arrow2nd/vv-mcp,vv-mcp,arrow2nd,,True,True,True,4,106.487613201141,,,,,
a36a2c66-c6d6-485e-969d-a49bfbad1c4f,2025-08-26T07:30:59.409209+00:00,https://github.com/minte-app/untun-mcp,Untun MCP - 本地服务器的安全隧道,Oliver Montes,,True,True,True,3,114.489453315735,,,,,
56ac7904-00fb-4f85-a102-5fc9a4e92a94,2025-08-26T06:53:12.695234+00:00,https://github.com/sylphxltd/pdf-reader-mcp,PDF Reader MCP Server,sylphlab,,False,True,False,0,101.612981796265,31,,54,27,weighted_average
09bd8926-d5a0-427e-a16e-b012dda778d7,2025-08-26T06:53:19.287451+00:00,https://github.com/mettamatt/code-reasoning,Code Reasoning MCP Server,mettamatt,,True,True,True,1,107.695183753967,,,,,
09f90ba2-7cf8-4f8d-a43b-0754502cb8b3,2025-08-26T06:53:21.972042+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,149.242908239365,,,,,
6aa4057c-5040-4a69-8537-387351b6d240,2025-08-26T06:53:33.056563+00:00,https://github.com/SimonB97/win-cli-mcp-server,Windows CLI MCP 服务器,SimonB97,,False,True,False,9,111.380753993988,,,,,
a8683d27-310f-42f0-abb0-b07b423e4ca8,2025-08-26T07:02:48.61255+00:00,https://github.com/MCP-Mirror/hoppo-chan_memory-bank-mcp,Memory Bank MCP,hoppo-chan,,False,True,False,0,100.841678857803,,,,,
d78f585b-408f-4450-8346-c7a1c05819e4,2025-08-26T06:53:33.886374+00:00,https://github.com/andrea9293/mcp-documentation-server,MCP 文档服务器,andrea9293,,True,True,True,9,115.305640935898,70,,84,27,weighted_average
c740ab08-e1b1-4ea5-8c29-4f1425662b33,2025-08-26T07:08:02.964364+00:00,https://github.com/StatelyCloud/statelydb-mcp-server,StatelyDB MCP 服务器,StatelyCloud,,False,True,False,6,98.1342556476593,,,,,
92cbb0a7-d876-442c-a7b6-0e65a5b518d2,2025-08-26T07:03:09.954037+00:00,https://github.com/gcorroto/mcp-svn,SVN MCP 服务器,gcorroto,,True,True,True,14,108.854990959167,50,,38,13,weighted_average
8df84757-0f13-4fe0-8d9b-db371960813d,2025-08-26T06:53:40.224667+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,127.572645187378,,,,,
91e2743f-3b34-46cf-a0cb-da645a0b50d3,2025-08-26T06:53:39.340361+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,128.589880228043,86,,84,94,weighted_average
3bd3cb66-bafa-4658-88a6-fe99129f53af,2025-08-26T06:54:06.751334+00:00,https://github.com/zhixiaoqiang/antd-components-mcp,Ant Design 组件 MCP 服务,zhixiaoqiang,,True,True,True,4,272.390436410904,,,,,
9a16fda9-398f-4e1d-beb8-af3395dc8d1a,2025-08-26T07:03:12.993957+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,148.246278524399,88,,84,94,weighted_average
14b16a1b-1425-48da-bd23-db80d3dd6b6d,2025-08-26T07:08:05.13157+00:00,https://github.com/landicefu/mcp-client-configuration-server,MCP 客户端配置服务器,landicefu,,False,True,False,6,103.513378620148,,,,,
fecddc1a-7ed0-42bf-91fb-4ded637b0e4a,2025-08-26T06:54:07.382521+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,172.686911344528,86,,84,94,weighted_average
f01e6cc9-88a9-4a95-8a2c-e39702ae4503,2025-08-26T06:54:15.181581+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,131.962540626526,,,,,
f7c9b369-e0d5-4794-b5e1-cefab881e520,2025-08-26T07:55:40.693056+00:00,https://github.com/dandeliongold/mcp-decent-sampler-drums,Decent Sampler 鼓组 MCP 服务器,dandeliongold,,True,True,True,5,104.009268045425,,,,,
d1676428-37ad-4449-b512-3c5a1ca0c56c,2025-08-26T06:54:27.066847+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,133.433374881744,,,,,
ddcce14a-924e-4f8f-9b19-b9f8c25d8b15,2025-08-26T06:54:24.495573+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,169.949776172638,86,,84,94,weighted_average
079d654c-1a6f-4af8-8da8-2bfff9af53fa,2025-08-26T07:08:12.383482+00:00,https://github.com/devyhan/xcode-mcp,xcode-mcp,devyhan,,False,True,False,9,125.487708091736,,,,,
36d835b8-d7ca-4fbd-830e-4a8699d2f8b4,2025-08-26T07:21:37.54561+00:00,https://github.com/infinitum-nihil/claude10-everything-server,Everything MCP Server,infinitum-nihil,,True,True,True,11,106.225776433945,,,,,
dca58341-0ed4-45f8-ab43-1610afa9f5b3,2025-08-26T06:54:45.481163+00:00,https://github.com/inkdropapp/mcp-server,Inkdrop MCP 服务器,inkdropapp,,False,True,False,11,110.696489334106,10,,19,13,weighted_average
80f187fc-54b3-435e-980a-cdc8d2eeb649,2025-08-26T06:55:14.793595+00:00,https://github.com/zhixiaoqiang/antd-components-mcp,Ant Design 组件 MCP 服务,zhixiaoqiang,,True,True,True,4,273.45841217041,,,,,
b0bb9bb6-0075-456f-a950-63af5bc01a90,2025-08-26T06:55:43.954846+00:00,https://github.com/IzumiSy/mcp-duckdb-memory-server,MCP DuckDB 知识图谱内存服务器,IzumiSy,,True,True,True,8,109.224690914154,,,,,
b645194a-9a93-4f41-8109-cf52ee4856e6,2025-08-26T06:55:47.992103+00:00,https://github.com/openbnb-org/mcp-server-airbnb,Airbnb MCP 服务器,openbnb-org,,True,True,True,2,118.497834920883,,,,,
9e04247d-92cc-4061-a19b-1a7f16aec499,2025-08-26T06:55:51.238997+00:00,https://github.com/zhiwei5576/excel-mcp-server,Excel MCP Server,zhiwei5576,,False,True,False,8,114.958409786224,,,,,
56a6e398-bc9b-4788-9982-bd9858c801f4,2025-08-26T07:22:35.967785+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,131.200654745102,,,,,
3cc31f92-bc1f-4fac-8057-077e8c12c2e2,2025-08-26T07:23:15.307716+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,137.106383085251,89,,84,94,weighted_average
caece707-0e94-42a0-8b55-d9c077aa9ab6,2025-08-26T07:03:21.943844+00:00,https://github.com/multiversx/mx-mcp,MultiversX MCP 服务器,multiversx,,False,True,False,14,116.588622808456,14,,30,13,weighted_average
e45ca50d-ce3c-49c0-b875-13afedda1213,2025-08-26T06:56:09.881677+00:00,https://github.com/peragus-dev/model-enhancement-servers,认知增强 MCP 服务器,waldzellai,,True,True,True,1,120.741273164749,63,,78,13,weighted_average
0ad7dea8-4e9d-4819-8e7f-2cc3a4307e44,2025-08-26T06:56:13.114651+00:00,https://github.com/zhixiaoqiang/antd-components-mcp,Ant Design 组件 MCP 服务,zhixiaoqiang,,True,True,True,4,281.681913852692,,,,,
6f9c3b23-22e0-4c5d-a019-3c8519d4dad3,2025-08-26T06:56:14.141405+00:00,https://github.com/Justar96/memory-pickle-mcp,Memory Pickle MCP,Justar96,,True,True,True,13,103.512606143951,,,,,
db9fc589-c7a4-4e92-b8cd-ccfe5081f194,2025-08-26T06:56:36.86612+00:00,https://github.com/IzumiSy/mcp-duckdb-memory-server,MCP DuckDB 知识图谱内存服务器,IzumiSy,,True,True,True,8,113.011548042297,,,,,
817d9718-b63b-4286-a1c9-60fea4ead68a,2025-08-26T06:56:41.984133+00:00,https://github.com/inkdropapp/mcp-server,Inkdrop MCP 服务器,inkdropapp,,True,True,True,11,103.190647363663,21,,19,13,weighted_average
34b31b05-e189-4450-b6ab-57cbece6c85d,2025-08-26T06:57:08.415985+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,132.348468542099,87,,84,94,weighted_average
908ae892-3d5d-4bd7-94ba-d2984851610e,2025-08-26T07:03:29.813149+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,138.295421600342,88,,84,94,weighted_average
a927affb-2375-4a9f-85e8-b8350de3dcc1,2025-08-26T06:57:18.287119+00:00,https://github.com/peragus-dev/model-enhancement-servers,认知增强 MCP 服务器,waldzellai,,True,True,True,1,113.625205755234,63,,78,13,weighted_average
6706b79b-0545-4be7-8684-169bc8b141fd,2025-08-26T07:09:04.88436+00:00,https://github.com/infinitum-nihil/claude10-everything-server,Everything MCP Server,infinitum-nihil,,True,True,True,11,102.299627304077,,,,,
9b91adf7-917e-4a91-99d3-78f961bf1828,2025-08-26T22:41:34.469148+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,113.094500541687,89,,84,94,weighted_average
5c88ec1f-bb9d-4d03-8513-51b99340e520,2025-08-26T06:57:28.729872+00:00,https://github.com/zhiwei5576/excel-mcp-server,Excel MCP Server,zhiwei5576,,False,True,False,8,120.146018266678,16,,38,13,weighted_average
71035b60-d2e2-4b6b-b083-512afa251989,2025-08-26T07:56:08.959199+00:00,https://github.com/elchika-inc/open-crawler-mcp-server,Open Crawler MCP 服务器,elchika-inc,,False,True,False,2,98.5068783760071,24,,59,13,weighted_average
abacd24a-8cbe-4fe0-9660-542c86fc0d25,2025-08-26T06:57:49.898213+00:00,https://github.com/TocharianOU/mcp-server-kibana,Kibana MCP 服务器,TocharinOU,,False,True,False,6,113.673723459244,16,,38,13,weighted_average
c65f58f9-9559-4be6-abe7-7ef4e93ad348,2025-08-26T06:57:57.721655+00:00,https://github.com/Serendipity-AI/markdown2pdf-mcp,markdown2pdf-mcp,serendipity-ai,,True,True,True,1,71.2951469421387,,,,,
dc0747c2-7750-4d42-a36e-4b99d14fc073,2025-08-26T06:58:14.109521+00:00,https://github.com/Justar96/memory-pickle-mcp,Memory Pickle MCP,Justar96,,True,True,True,13,113.299253940582,59,,66,13,weighted_average
6676c66a-7cd6-411c-835c-b17924189f38,2025-08-26T07:03:31.838769+00:00,https://github.com/kevinwatt/shell-mcp,shell-mcp,kevinwatt,,False,True,False,20,112.781727552414,12,,23,13,weighted_average
708fb8e2-ccde-41d8-885c-0f713af287d4,2025-08-26T06:58:33.226902+00:00,https://github.com/coldielb/inked,Inked,coldielb,,True,True,True,2,109.370504617691,,,,,
60cdff43-6bb4-496e-bf3b-ec3080e03e4e,2025-08-26T06:58:31.600444+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,147.226194620132,87,,84,94,weighted_average
6f410654-d318-4765-9908-9d1c00c3eb05,2025-08-26T07:03:36.86077+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,142.429993152618,,,,,
5588f2bb-b974-4cec-ab51-22b13530aff7,2025-08-26T06:58:36.351216+00:00,https://github.com/Cocoon-AI/mcp-perforce,MCP Perforce 服务器,Cocoon-AI,,False,True,False,24,115.499987840652,10,,19,13,weighted_average
e86d4cee-588d-4985-a9ca-de74a07d81b6,2025-08-26T07:10:01.294641+00:00,https://github.com/coldielb/inked,Inked,coldielb,,True,True,True,2,104.135212659836,,,,,
0f0c75a1-cb6b-4e85-80cb-3d44baec00eb,2025-08-26T07:57:10.38388+00:00,https://github.com/phaserjs/editor-mcp-server,Phaser Editor v5 的 MCP 服务器,phaserjs,,False,True,False,39,136.079287290573,,,,,
00f098fe-ccc5-4401-acfb-80b2cb4a94c6,2025-08-26T06:59:39.292532+00:00,https://github.com/kevinwatt/mysql-mcp,MySQL MCP 服务器,kevinwatt,,False,True,False,4,114.38242316246,12,,26,13,weighted_average
b7aa6e93-8696-468f-ba4a-0cef202cdbfa,2025-08-26T07:03:32.179701+00:00,https://github.com/Durable-Technology/mcp-micromanage-your-agent,mcp-micromanage,yodakeisuke,,True,True,True,3,136.20298576355,45,,23,13,weighted_average
fafc622e-9f6a-418a-a7c6-1ae405440253,2025-08-26T07:03:52.341556+00:00,https://github.com/devabdultech/hn-mcp,Hacker News MCP 服务器,devabdultech,,True,True,True,9,112.456905841827,50,,38,13,weighted_average
94b77570-b2c0-409c-8638-63ed8abaf845,2025-08-26T07:24:02.82802+00:00,https://github.com/landicefu/mcp-client-configuration-server,MCP 客户端配置服务器,landicefu,,False,True,False,6,82.7520222663879,,,,,
a145c4ec-099c-4721-9886-f186dedc4e95,2025-08-30T13:09:43.093608+00:00,https://github.com/SimonB97/win-cli-mcp-server,Windows CLI MCP 服务器,SimonB97,,False,True,False,9,93.9260447025299,,,,,
69889f3a-42ac-4dea-9f5b-424ccb7284bd,2025-08-26T07:57:18.804429+00:00,https://github.com/Paulhb7/mcp-sequential-ethical-thinking,连续伦理思维 MCP 服务器,Paulhb7,,True,True,True,1,119.740361452103,,,,,
2725b15a-46fa-4915-a198-0b209c724982,2025-08-26T07:04:26.482288+00:00,https://github.com/dillip285/mcp-terminal,MCP 终端服务器,dillip285,,True,True,True,1,76.2499876022339,45,,23,13,weighted_average
8fbf0060-3ec5-41e8-91ea-9509b2250ec5,2025-08-29T23:58:42.617879+00:00,https://github.com/eirikb/any-cli-mcp-server,any-cli-mcp-server,eirikb,,False,True,False,2,93.7790389060974,16,,38,13,weighted_average
05d9400a-e2f6-437f-880b-880848202b33,2025-08-27T14:19:40.724232+00:00,https://github.com/upstash/context7,Context7 MCP - 最新代码文档适用于任何提示,upstash,,True,True,True,2,123.312455892563,89,,84,94,weighted_average
c252acc8-18a9-4bff-8ee2-4b200a5e361c,2025-08-27T17:13:12.593349+00:00,https://github.com/s2005/wcli0,Windows CLI MCP 服务器（增强版）,s2005,,False,True,False,5,106.292783737183,26,,68,13,weighted_average
c5fb5114-3b20-4e0d-ae41-36913e12f277,2025-08-26T07:04:29.283853+00:00,https://github.com/noahlozevski/mcp-idb,mcp-idb,noahlozevski,,True,True,True,1,92.0955054759979,45,,23,13,weighted_average
